Id;Score;Date
2275;No terminado;2018-03-02 17:31:18+01
2243;No terminado;2018-03-02 17:29:41+01
2265;3.5;2018-03-02 17:14:18+01
2265;No terminado;2018-03-02 17:14:16+01
2265;No terminado;2018-03-02 17:14:11+01
2269;5;2018-03-02 17:12:13+01
2254;4.5;2018-03-02 17:12:13+01
2252;No terminado;2018-03-02 17:12:03+01
2253;5;2018-03-02 17:11:54+01
2244;No terminado;2018-03-02 12:26:01+01
2279;No terminado;2018-03-02 11:25:36+01
2312;5;2018-03-01 11:44:25+01
2220;5;2018-02-27 12:14:39+01
2312;5;2018-02-27 11:59:39+01
2312;No terminado;2018-02-27 11:41:33+01
2312;No terminado;2018-02-27 11:41:29+01
2312;5;2018-02-26 19:50:44+01
2293;No terminado;2018-02-26 12:59:18+01
2294;No terminado;2018-02-26 10:50:29+01
2249;No terminado;2018-02-25 20:50:32+01
2249;No terminado;2018-02-25 20:26:02+01
2249;No terminado;2018-02-25 20:25:12+01
2244;5.5;2018-02-25 12:36:15+01
2258;No terminado;2018-02-23 18:06:27+01
2215;No terminado;2018-02-23 17:30:55+01
2215;No terminado;2018-02-23 13:13:28+01
2250;3.5;2018-02-22 12:14:39+01
2279;No terminado;2018-02-22 10:52:15+01
2264;No terminado;2018-02-21 11:49:49+01
2294;No terminado;2018-02-20 22:20:53+01
2289;3;2018-02-20 12:53:43+01
2;No terminado;2018-02-20 11:17:29+01
2;No terminado;2018-02-20 09:14:35+01
2294;3;2018-02-20 00:53:42+01
2294;No terminado;2018-02-20 00:28:10+01
2286;5;2018-02-19 20:15:04+01
2250;No terminado;2018-02-19 14:03:54+01
2220;5;2018-02-19 12:20:28+01
2222;No terminado;2018-02-19 12:08:15+01
2299;No terminado;2018-02-18 17:54:47+01
2244;4;2018-02-18 17:10:43+01
2218;3.5;2018-02-17 22:55:47+01
2218;0.5;2018-02-17 22:41:14+01
2218;2;2018-02-17 22:07:16+01
2250;2.5;2018-02-17 20:21:01+01
2258;4.5;2018-02-17 16:36:03+01
2244;4.5;2018-02-17 16:09:56+01
2218;No terminado;2018-02-17 13:53:59+01
2218;No terminado;2018-02-17 13:53:55+01
2221;5;2018-02-17 11:44:27+01
2279;2.5;2018-02-17 10:31:18+01
2218;No terminado;2018-02-17 00:54:14+01
2306;No terminado;2018-02-16 18:29:37+01
2308;No terminado;2018-02-16 18:28:37+01
2292;No terminado;2018-02-16 18:27:00+01
2296;No terminado;2018-02-16 18:24:25+01
2280;No terminado;2018-02-16 18:22:19+01
2288;2;2018-02-16 18:21:48+01
2280;No terminado;2018-02-16 18:19:31+01
2218;No terminado;2018-02-16 18:15:13+01
2298;No terminado;2018-02-16 18:14:30+01
2301;0.5;2018-02-16 18:10:31+01
2283;No terminado;2018-02-16 18:09:06+01
2276;3.5;2018-02-16 18:07:29+01
2307;3;2018-02-16 17:47:38+01
2310;2.5;2018-02-16 17:35:42+01
2309;4;2018-02-16 17:32:56+01
2307;No terminado;2018-02-16 17:29:30+01
2276;3.5;2018-02-16 17:24:15+01
2287;3;2018-02-16 17:23:04+01
2305;5;2018-02-16 17:22:42+01
2305;No terminado;2018-02-16 17:22:40+01
2305;No terminado;2018-02-16 17:22:37+01
2305;No terminado;2018-02-16 17:22:35+01
2305;No terminado;2018-02-16 17:22:30+01
2281;2;2018-02-16 17:21:38+01
2276;No terminado;2018-02-16 17:21:03+01
2276;No terminado;2018-02-16 17:20:51+01
2303;3.5;2018-02-16 17:20:16+01
2299;4;2018-02-16 17:20:10+01
2300;2.5;2018-02-16 17:19:40+01
2222;No terminado;2018-02-16 17:19:24+01
2294;3;2018-02-16 17:19:00+01
2301;3;2018-02-16 17:18:26+01
2298;2.5;2018-02-16 17:17:46+01
2221;5;2018-02-16 17:16:53+01
2218;3;2018-02-16 17:16:33+01
2296;4.5;2018-02-16 17:16:32+01
2280;3.5;2018-02-16 17:16:32+01
2295;5;2018-02-16 17:16:32+01
2293;3.5;2018-02-16 17:16:12+01
2290;4;2018-02-16 17:15:57+01
2288;5;2018-02-16 17:15:11+01
2289;3.5;2018-02-16 17:14:22+01
2291;4;2018-02-16 17:14:21+01
2292;3;2018-02-16 17:14:07+01
2283;4;2018-02-16 17:14:05+01
2282;No terminado;2018-02-16 17:13:53+01
2284;3.5;2018-02-16 17:13:51+01
2287;No terminado;2018-02-16 17:13:33+01
2286;2.5;2018-02-16 17:12:46+01
2279;5;2018-02-16 17:12:42+01
2276;No terminado;2018-02-16 17:11:22+01
2217;4;2018-02-16 17:09:52+01
2244;4.5;2018-02-16 16:59:34+01
2279;4;2018-02-16 10:28:31+01
2279;No terminado;2018-02-16 10:25:04+01
2279;No terminado;2018-02-15 22:20:07+01
2222;No terminado;2018-02-13 21:25:58+01
2264;No terminado;2018-02-13 21:23:28+01
2;No terminado;2018-02-13 15:52:39+01
2221;5;2018-02-13 11:52:50+01
2221;No terminado;2018-02-13 11:51:56+01
2221;No terminado;2018-02-13 11:49:04+01
2244;4;2018-02-11 16:09:38+01
2249;No terminado;2018-02-11 10:33:10+01
2271;No terminado;2018-02-09 20:04:52+01
2250;No terminado;2018-02-09 18:43:10+01
2256;No terminado;2018-02-09 18:41:29+01
2254;No terminado;2018-02-09 18:37:35+01
2252;No terminado;2018-02-09 18:34:48+01
2260;No terminado;2018-02-09 18:28:23+01
2213;No terminado;2018-02-09 18:26:33+01
2261;No terminado;2018-02-09 18:25:35+01
2220;No terminado;2018-02-09 18:17:10+01
2269;No terminado;2018-02-09 18:11:19+01
2270;No terminado;2018-02-09 18:07:08+01
2215;No terminado;2018-02-09 18:05:35+01
2215;No terminado;2018-02-09 18:05:19+01
2273;No terminado;2018-02-09 17:52:40+01
2272;3.5;2018-02-09 17:41:43+01
2271;No terminado;2018-02-09 17:40:53+01
2269;No terminado;2018-02-09 17:39:05+01
2270;No terminado;2018-02-09 17:38:37+01
2268;3;2018-02-09 17:37:01+01
2215;No terminado;2018-02-09 17:34:23+01
2256;0.5;2018-02-09 17:33:53+01
2265;No terminado;2018-02-09 17:33:19+01
2265;No terminado;2018-02-09 17:33:17+01
2256;No terminado;2018-02-09 17:33:01+01
2252;No terminado;2018-02-09 17:31:38+01
2267;No terminado;2018-02-09 17:31:32+01
2250;2.5;2018-02-09 17:31:05+01
2243;3;2018-02-09 17:30:21+01
2266;4;2018-02-09 17:29:58+01
2261;1;2018-02-09 17:29:10+01
2253;No terminado;2018-02-09 17:29:02+01
2263;3.5;2018-02-09 17:28:19+01
2256;No terminado;2018-02-09 17:27:48+01
2264;1.5;2018-02-09 17:27:19+01
2264;No terminado;2018-02-09 17:27:15+01
2259;1.5;2018-02-09 17:27:10+01
2246;5;2018-02-09 17:26:50+01
2258;3.5;2018-02-09 17:26:24+01
2258;No terminado;2018-02-09 17:26:20+01
2260;2;2018-02-09 17:25:48+01
2248;2;2018-02-09 17:25:35+01
2248;No terminado;2018-02-09 17:25:33+01
2244;2;2018-02-09 17:25:30+01
2249;2.5;2018-02-09 17:25:29+01
2248;No terminado;2018-02-09 17:25:28+01
2254;2;2018-02-09 17:25:25+01
2245;3;2018-02-09 17:25:05+01
2257;1.5;2018-02-09 17:24:28+01
2255;2;2018-02-09 17:23:49+01
2251;No terminado;2018-02-09 17:23:48+01
2249;No terminado;2018-02-09 17:22:58+01
2220;4.5;2018-02-09 17:20:52+01
2213;No terminado;2018-02-09 17:19:00+01
2222;No terminado;2018-02-07 14:38:30+01
2;No terminado;2018-02-06 15:50:24+01
2;No terminado;2018-02-05 16:01:40+01
